order_id,customer_id,order_value,order_date
8224,1242,498.67,2024-04-15
8225,496,485.89,2024-12-23
8226,2731,412.37,2024-06-21
8227,2910,460.79,2024-02-06
8228,590,462.86,2024-05-22
8229,1775,96.42,2024-11-27
8230,1781,51.99,2024-05-16
8231,2041,72.12,2024-04-10
8232,30,89.68,2024-06-20
8233,2515,413.0,2024-05-22
8234,2251,471.22,2024-02-13
8235,724,182.4,2024-04-29
8236,153,26.84,2024-04-27
8237,678,160.67,2024-12-07
8238,2091,356.01,2024-08-26
8239,2462,472.02,2024-06-01
8240,1576,230.35,2024-07-20
8241,2491,174.67,2024-09-05
8242,2199,330.08,2024-12-29
8243,1617,113.45,2024-02-19
8244,1281,385.25,2024-09-09
8245,1127,212.88,2024-11-23
8246,1577,488.86,2024-05-18
8247,2878,467.72,2024-12-24
8248,1724,336.03,2024-12-04
8249,1418,327.51,2024-10-05
8250,108,70.34,2024-03-28
8251,2377,147.66,2024-05-22
8252,1532,432.35,2024-03-03
8253,2754,187.86,2024-05-27
8254,633,217.82,2024-12-10
8255,1834,421.51,2024-09-04
8256,2998,219.19,2024-01-10
8257,597,426.51,2024-04-21
8258,426,44.02,2024-08-29
8259,907,348.63,2024-02-18
8260,2281,40.87,2024-02-18
8261,2499,397.11,2024-11-27
8262,755,280.59,2024-02-02
8263,1291,282.38,2024-03-27
8264,2564,194.58,2024-11-29
8265,2639,452.63,2024-10-05
8266,1772,259.46,2024-06-29
8267,2532,137.61,2024-10-19
8268,79,413.82,2024-10-04
8269,2737,474.59,2024-08-08
8270,1266,128.72,2024-05-09
8271,2454,306.58,2024-01-05
8272,906,298.4,2024-09-15
8273,276,308.71,2024-12-03
8274,2042,286.47,2024-07-23
8275,178,59.09,2024-07-23
8276,671,212.12,2024-09-24
8277,812,493.0,2024-03-10
8278,1567,53.22,2024-02-09
8279,331,338.12,2024-12-22
8280,2601,448.21,2024-05-13
8281,1906,108.32,2024-03-03
8282,174,403.19,2024-03-31
8283,1846,128.47,2024-07-15
8284,2525,24.89,2024-09-05
8285,92,265.35,2024-12-04
8286,2558,358.33,2024-11-01
8287,2944,106.5,2024-01-01
8288,2649,44.51,2024-06-22
8289,599,281.19,2024-11-24
8290,1569,82.38,2024-05-17
8291,414,100.31,2024-04-22
8292,2185,354.69,2024-08-22
8293,2726,309.93,2024-10-31
8294,89,474.02,2024-01-14
8295,1618,168.47,2024-02-15
8296,1067,115.05,2024-02-09
8297,1671,331.31,2024-04-23
8298,344,486.28,2024-05-26
8299,2344,281.2,2024-08-29
8300,341,153.97,2024-01-17
8301,2679,456.13,2024-07-28
8302,1342,309.09,2024-08-19
8303,35,114.24,2024-07-11
8304,171,475.31,2024-03-10
8305,386,143.78,2024-10-20
8306,335,450.26,2024-12-23
8307,79,311.15,2024-12-24
8308,2420,256.3,2024-05-24
8309,1192,172.96,2024-03-13
8310,2000,68.24,2024-05-04
8311,2284,129.96,2024-09-23
8312,1838,172.19,2024-11-04
8313,1557,151.48,2024-05-25
8314,493,45.93,2024-12-30
8315,2697,294.09,2024-08-25
8316,1351,242.84,2024-08-16
8317,155,62.17,2024-05-14
8318,2114,237.29,2024-06-20
8319,1768,48.69,2024-11-22
8320,1562,466.45,2024-10-21
8321,1389,136.95,2024-01-11
8322,200,365.16,2024-05-04
8323,512,133.11,2024-09-22
8324,2560,242.51,2024-05-07
8325,2546,467.3,2024-12-19
8326,2733,437.13,2024-12-09
8327,2743,391.65,2024-03-16
8328,1064,397.19,2024-12-23
8329,2320,413.5,2024-04-19
8330,2772,373.89,2024-08-11
8331,2208,449.46,2024-01-08
8332,2083,181.62,2024-06-24
8333,2880,267.8,2024-01-21
8334,1984,326.74,2024-07-26
8335,2474,106.92,2024-04-06
8336,2169,256.6,2024-12-10
8337,1458,70.8,2024-08-30
8338,2464,309.7,2024-04-12
8339,286,57.83,2024-09-18
8340,979,256.64,2024-02-28
8341,405,236.21,2024-01-23
8342,488,64.78,2024-11-24
8343,1255,225.27,2024-04-09
8344,1124,342.13,2024-04-27
8345,1978,301.41,2024-08-14
8346,2793,234.44,2024-07-03
8347,1026,188.82,2024-06-05
8348,1533,38.12,2024-07-31
8349,528,478.39,2024-11-18
8350,2781,207.33,2024-03-01
8351,2743,214.07,2024-09-09
8352,2447,72.89,2024-03-01
8353,247,271.01,2024-08-03
8354,1989,489.82,2024-01-30
8355,628,133.98,2024-09-11
8356,2117,163.53,2024-10-09
8357,1946,125.75,2024-01-30
8358,2612,434.63,2024-12-21
8359,397,242.85,2024-07-01
8360,608,413.53,2024-05-30
8361,2333,426.54,2024-10-19
8362,2194,377.05,2024-08-29
8363,2434,137.91,2024-08-07
8364,1307,27.28,2024-03-03
8365,298,80.21,2024-11-19
8366,1731,351.51,2024-12-14
8367,1545,372.87,2024-07-24
8368,2563,385.52,2024-12-29
8369,1062,129.54,2024-07-09
8370,1483,84.99,2024-10-19
8371,1094,462.3,2024-04-06
8372,2629,335.46,2024-04-24
8373,670,373.56,2024-01-31
8374,782,56.01,2024-07-24
8375,2050,212.1,2024-06-01
8376,2890,41.02,2024-06-01
8377,83,332.3,2024-12-26
8378,355,249.79,2024-06-22
8379,1810,231.22,2024-10-12
8380,1991,452.42,2024-10-05
8381,141,372.66,2024-05-06
8382,2998,482.48,2024-05-22
8383,1832,32.67,2024-01-21
8384,2648,311.68,2024-10-12
8385,2002,318.81,2024-09-11
8386,1958,23.01,2024-01-11
8387,1420,395.67,2024-04-23
8388,835,85.27,2024-08-05
8389,2841,353.62,2024-05-16
8390,931,28.53,2024-03-09
8391,912,310.71,2024-02-16
8392,2289,265.18,2024-08-26
8393,2672,246.81,2024-06-10
8394,1325,189.67,2024-02-02
8395,1017,215.92,2024-03-05
8396,1176,243.68,2024-06-27
8397,1021,155.87,2024-11-07
8398,986,468.29,2024-07-22
8399,1902,482.85,2024-02-14
8400,2954,156.95,2024-02-02
8401,787,391.56,2024-04-15
8402,2262,378.29,2024-02-20
8403,2840,439.04,2024-05-12
8404,1213,11.88,2024-10-20
8405,2181,175.68,2024-05-12
8406,2128,81.04,2024-02-25
8407,101,201.52,2024-12-02
8408,1382,292.06,2024-03-29
8409,2012,455.34,2024-11-03
8410,1548,421.41,2024-10-18
8411,635,254.52,2024-05-30
8412,1389,21.52,2024-11-14
8413,187,157.44,2024-01-21
8414,1376,62.24,2024-08-24
8415,2254,328.81,2024-04-08
8416,2931,350.76,2024-12-26
8417,47,327.91,2024-04-15
8418,2869,144.61,2024-11-01
8419,2147,460.56,2024-11-11
8420,2553,298.37,2024-10-26
8421,1757,302.65,2024-08-04
8422,423,409.62,2024-09-14
8423,2975,43.93,2024-04-17
8424,1614,112.71,2024-12-26
8425,977,298.89,2024-12-19
8426,2265,309.11,2024-05-22
8427,2222,238.72,2024-08-18
8428,2489,392.17,2024-06-23
8429,2154,179.36,2024-07-22
8430,1701,15.5,2024-11-03
8431,2459,176.58,2024-12-09
8432,1437,483.28,2024-05-13
8433,113,391.73,2024-07-16
8434,146,165.94,2024-06-24
8435,2692,119.0,2024-07-04
8436,2584,407.03,2024-04-10
8437,2346,107.95,2024-08-05
8438,2236,294.3,2024-05-10
8439,2159,258.9,2024-12-17
8440,56,217.11,2024-06-22
8441,581,218.72,2024-05-25
8442,530,354.16,2024-07-02
8443,449,60.39,2024-12-13
8444,1937,203.66,2024-05-24
8445,1187,484.51,2024-10-14
8446,1668,391.3,2024-03-16
8447,219,20.31,2024-12-22
8448,892,229.06,2024-07-31
8449,331,67.43,2024-06-02
8450,1163,247.51,2024-06-15
8451,2552,60.76,2024-04-25
8452,1380,200.72,2024-04-09
8453,2329,277.05,2024-02-03
8454,844,189.98,2024-01-19
8455,12,293.5,2024-11-13
8456,1969,492.67,2024-11-01
8457,2613,130.44,2024-03-26
8458,1120,286.61,2024-10-27
8459,232,240.95,2024-08-18
8460,1802,406.54,2024-03-22
8461,1136,164.29,2024-12-09
8462,1939,322.63,2024-09-13
8463,1071,349.55,2024-11-17
8464,2302,488.07,2024-06-16
8465,1543,84.12,2024-05-31
8466,1880,499.16,2024-08-19
8467,1447,363.39,2024-02-21
8468,2336,233.61,2024-01-02
8469,1330,139.15,2024-07-07
8470,1939,318.06,2024-07-12
8471,2422,79.48,2024-12-08
8472,195,473.92,2024-10-14
8473,1945,100.37,2024-09-15
8474,1030,389.41,2024-02-24
8475,1505,179.12,2024-10-09
8476,865,115.76,2024-07-22
8477,2191,406.25,2024-01-08
8478,2751,445.04,2024-10-02
8479,1684,12.75,2024-06-28
8480,2219,487.33,2024-09-29
8481,490,216.74,2024-04-18
8482,2144,57.08,2024-10-15
8483,1219,232.09,2024-11-06
8484,2308,68.1,2024-07-21
8485,1260,136.8,2024-11-24
8486,2043,283.18,2024-04-07
8487,1542,186.01,2024-12-29
8488,1785,121.64,2024-12-12
8489,52,106.28,2024-03-19
8490,787,321.93,2024-11-15
8491,122,455.75,2024-03-28
8492,1562,37.65,2024-12-22
8493,1840,129.67,2024-06-16
8494,2743,336.05,2024-07-04
8495,2137,493.8,2024-03-23
8496,1467,343.86,2024-01-23
8497,38,35.79,2024-04-12
8498,84,97.64,2024-12-16
8499,1925,180.36,2024-12-15
8500,1962,87.13,2024-01-07
8501,1010,99.32,2024-04-18
8502,2757,144.09,2024-11-10
8503,739,192.66,2024-09-15
8504,1027,202.0,2024-04-21
8505,1833,254.69,2024-10-12
8506,672,464.84,2024-09-08
8507,30,496.74,2024-04-07
8508,628,19.66,2024-01-13
8509,1191,251.95,2024-06-15
8510,93,378.52,2024-03-17
8511,2266,45.91,2024-10-07
8512,1212,471.18,2024-06-17
8513,972,469.48,2024-08-13
8514,1746,112.11,2024-11-13
8515,886,395.02,2024-02-09
8516,698,294.92,2024-11-30
8517,2330,26.61,2024-01-03
8518,975,155.68,2024-09-07
8519,389,139.05,2024-10-28
8520,929,441.06,2024-12-07
8521,2921,449.78,2024-04-07
8522,2185,26.89,2024-11-20
8523,288,373.29,2024-10-23
8524,1357,68.73,2024-11-11
8525,619,397.55,2024-06-05
8526,412,424.35,2024-12-19
8527,407,39.03,2024-01-04
8528,600,169.87,2024-10-07
8529,2025,196.05,2024-09-08
8530,1149,478.02,2024-09-11
8531,2015,191.75,2024-12-19
8532,2670,135.44,2024-11-21
8533,1854,313.65,2024-04-07
8534,1346,87.86,2024-05-28
8535,1758,316.29,2024-04-17
8536,1521,234.7,2024-12-15
8537,2117,368.41,2024-05-02
8538,2744,293.62,2024-11-07
8539,2543,96.53,2024-09-15
8540,884,469.31,2024-03-19
8541,1700,229.9,2024-07-29
8542,2340,374.84,2024-06-25
8543,1543,270.65,2024-10-28
8544,2781,433.98,2024-11-29
8545,416,175.14,2024-03-08
8546,1243,323.04,2024-10-13
8547,897,48.9,2024-10-28
8548,418,48.09,2024-10-27
8549,563,423.33,2024-09-16
8550,1444,411.0,2024-05-04
8551,1946,186.05,2024-07-26
8552,2775,341.25,2024-11-07
8553,1185,416.2,2024-06-14
8554,2049,80.49,2024-09-18
8555,1091,492.52,2024-12-03
8556,163,444.07,2024-08-04
8557,315,348.55,2024-10-21
8558,333,276.18,2024-04-20
8559,525,448.51,2024-03-13
8560,2104,372.27,2024-06-13
8561,2437,296.51,2024-04-07
8562,593,446.88,2024-02-09
8563,2987,113.2,2024-09-04
8564,1738,129.74,2024-06-16
8565,2999,465.76,2024-10-19
8566,731,42.88,2024-05-05
8567,527,32.62,2024-02-19
8568,124,398.05,2024-09-23
8569,1721,212.86,2024-07-24
8570,2442,458.97,2024-11-10
8571,704,157.34,2024-09-08
8572,909,150.74,2024-01-08
8573,2960,479.04,2024-10-10
8574,994,281.35,2024-07-30
8575,328,310.72,2024-02-29
8576,1567,450.06,2024-09-12
8577,2615,196.6,2024-12-10
8578,988,131.45,2024-09-22
8579,455,289.83,2024-03-03
8580,2722,210.91,2024-07-07
8581,737,90.16,2024-11-26
8582,1156,68.11,2024-06-02
8583,1975,365.47,2024-05-30
8584,102,26.76,2024-05-26
8585,1882,268.5,2024-05-25
8586,1255,171.53,2024-06-26
8587,1898,83.95,2024-05-26
8588,2619,446.43,2024-08-18
8589,809,372.87,2024-08-19
8590,1242,388.82,2024-09-27
8591,2991,223.59,2024-01-16
8592,2416,327.69,2024-05-26
8593,91,54.37,2024-12-09
8594,1762,78.25,2024-10-13
8595,1393,168.06,2024-06-24
8596,2187,234.31,2024-01-08
8597,2162,55.97,2024-02-19
8598,2070,286.84,2024-07-07
8599,1047,127.5,2024-03-28
8600,1089,389.53,2024-01-13
8601,460,10.23,2024-07-20
8602,1734,434.38,2024-05-26
8603,114,368.96,2024-12-27
8604,1905,277.62,2024-12-18
8605,1521,371.39,2024-06-06
8606,1506,188.64,2024-03-01
8607,2588,89.67,2024-02-04
8608,921,14.46,2024-10-07
8609,2305,278.79,2024-04-15
8610,1309,153.05,2024-11-15
8611,1070,114.22,2024-04-19
8612,1869,434.83,2024-10-19
8613,652,365.33,2024-10-20
8614,456,495.19,2024-09-20
8615,2727,334.17,2024-11-26
8616,392,448.73,2024-10-05
8617,2514,67.98,2024-08-11
8618,412,364.15,2024-06-21
8619,1183,52.25,2024-05-08
8620,911,56.34,2024-09-02
8621,1980,430.34,2024-01-09
8622,551,186.44,2024-10-22
8623,1638,165.05,2024-06-04
8624,1872,100.05,2024-04-06
8625,2520,247.62,2024-12-17
8626,1941,109.76,2024-05-15
8627,776,273.55,2024-10-19
8628,2858,333.61,2024-07-28
8629,443,330.91,2024-09-30
8630,2513,188.68,2024-04-21
8631,1359,354.98,2024-07-22
8632,2894,140.38,2024-03-17
8633,916,405.76,2024-03-15
8634,2656,10.06,2024-03-20
8635,2790,483.62,2024-02-13
8636,544,222.45,2024-03-18
8637,900,173.66,2024-06-29
8638,2973,316.0,2024-08-01
8639,645,440.76,2024-09-30
8640,1259,182.76,2024-07-07
8641,2892,44.32,2024-10-07
8642,1771,183.38,2024-02-04
8643,23,12.49,2024-03-11
8644,2785,100.67,2024-07-30
8645,144,35.48,2024-10-09
8646,2354,199.92,2024-08-08
8647,2540,39.28,2024-05-17
8648,1419,492.12,2024-03-15
8649,584,393.14,2024-06-09
8650,1072,215.57,2024-08-22
8651,2594,397.31,2024-09-02
8652,2453,214.51,2024-07-23
8653,2814,327.07,2024-12-01
8654,1599,412.54,2024-11-18
8655,1126,345.36,2024-07-05
8656,1553,51.41,2024-05-17
8657,241,31.31,2024-01-06
8658,1280,289.25,2024-07-31
8659,1971,106.25,2024-04-04
8660,2409,492.21,2024-02-18
8661,2115,17.98,2024-09-11
8662,2328,376.78,2024-10-14
8663,1430,30.8,2024-10-11
8664,778,309.33,2024-08-17
8665,1029,215.82,2024-09-29
8666,2591,320.08,2024-04-07
8667,1291,383.36,2024-02-18
8668,2611,26.27,2024-05-23
8669,1783,265.42,2024-05-14
8670,2096,471.75,2024-08-15
8671,2382,116.71,2024-09-25
8672,2030,47.96,2024-07-30
8673,1668,387.77,2024-11-14
8674,136,373.31,2024-07-15
8675,519,201.18,2024-05-03
8676,2167,416.82,2024-11-24
8677,342,276.51,2024-08-22
8678,1003,242.93,2024-11-27
8679,2675,412.71,2024-03-18
8680,2212,58.09,2024-09-27
8681,285,119.71,2024-10-24
8682,964,227.63,2024-09-30
8683,1622,51.86,2024-11-23
8684,1725,497.98,2024-05-15
8685,377,163.63,2024-11-19
8686,53,474.39,2024-06-02
8687,328,242.48,2024-03-15
8688,2389,463.01,2024-11-21
8689,2575,225.59,2024-01-22
8690,639,409.22,2024-09-12
8691,1604,378.04,2024-03-09
8692,506,473.98,2024-05-08
8693,868,322.35,2024-12-07
8694,704,121.27,2024-02-04
8695,2226,275.53,2024-07-02
8696,968,81.48,2024-08-10
8697,559,174.09,2024-05-05
8698,909,396.7,2024-11-18
8699,2702,16.84,2024-05-10
8700,9,314.22,2024-07-17
8701,1436,349.56,2024-05-08
8702,934,450.9,2024-10-24
8703,2572,380.67,2024-02-27
8704,1628,207.38,2024-12-09
8705,277,385.13,2024-08-16
8706,2487,316.48,2024-08-09
8707,1062,297.51,2024-08-11
8708,2868,46.13,2024-12-17
8709,1818,274.44,2024-03-25
8710,1814,434.88,2024-08-27
8711,435,224.06,2024-09-16
8712,1268,355.04,2024-01-17
8713,840,452.83,2024-03-17
8714,2792,271.74,2024-12-20
8715,1197,53.18,2024-01-11
8716,2299,36.58,2024-10-22
8717,632,400.88,2024-05-20
8718,1366,26.02,2024-05-31
8719,2893,499.47,2024-04-09
8720,1957,72.48,2024-10-16
8721,14,389.82,2024-05-15
8722,2322,435.18,2024-09-03
8723,2401,160.15,2024-07-28
8724,1159,275.4,2024-11-13
8725,1724,476.66,2024-02-15
8726,2490,478.03,2024-08-01
8727,1403,465.75,2024-07-17
8728,567,144.7,2024-05-06
8729,802,39.18,2024-01-13
8730,127,60.37,2024-08-23
8731,1795,79.52,2024-09-14
8732,1019,339.12,2024-01-29
8733,1960,403.19,2024-12-12
8734,1868,34.66,2024-12-03
8735,2869,446.3,2024-01-02
8736,1559,376.18,2024-07-14
8737,1224,269.84,2024-11-12
8738,695,495.08,2024-06-22
8739,739,139.94,2024-11-23
8740,2671,116.82,2024-04-09
8741,79,174.05,2024-02-28
8742,1781,268.0,2024-10-30
8743,2188,199.55,2024-11-01
8744,1025,416.46,2024-12-07
8745,267,448.3,2024-08-24
8746,229,483.67,2024-07-21
8747,1393,410.94,2024-06-03
8748,2498,307.98,2024-11-17
8749,2605,310.67,2024-03-06
8750,1123,101.38,2024-08-09
8751,597,138.97,2024-10-04
8752,1205,498.66,2024-12-07
8753,2989,138.04,2024-05-31
8754,835,238.77,2024-12-12
8755,729,198.8,2024-07-21
8756,2204,347.25,2024-08-06
8757,2908,174.39,2024-05-22
8758,1922,344.65,2024-05-24
8759,840,480.79,2024-10-21
8760,2625,133.67,2024-07-19
8761,917,191.63,2024-03-27
8762,655,177.67,2024-01-04
8763,1975,157.18,2024-01-15
8764,392,142.44,2024-06-19
8765,1384,318.72,2024-09-18
8766,333,278.57,2024-11-16
8767,2240,259.25,2024-12-07
8768,1370,402.29,2024-01-30
8769,295,81.8,2024-11-09
8770,2183,93.17,2024-03-26
8771,2251,261.4,2024-08-12
8772,1739,183.33,2024-02-25
8773,2136,95.16,2024-07-15
8774,2393,348.41,2024-10-28
8775,2611,253.08,2024-09-01
8776,1720,109.1,2024-03-07
8777,250,139.56,2024-05-04
8778,2367,364.3,2024-01-10
8779,2337,170.46,2024-01-01
8780,301,110.21,2024-10-01
8781,1030,483.14,2024-12-03
8782,549,53.14,2024-08-24
8783,2306,81.99,2024-04-04
8784,618,361.47,2024-07-01
8785,222,218.6,2024-06-25
8786,2361,378.94,2024-07-01
8787,348,280.86,2024-08-01
8788,2912,29.71,2024-11-19
8789,2677,345.23,2024-10-23
8790,691,404.82,2024-07-01
8791,2139,280.81,2024-07-25
8792,1195,160.7,2024-03-09
8793,294,17.61,2024-06-19
8794,2240,454.27,2024-03-22
8795,2854,356.42,2024-11-08
8796,31,31.95,2024-10-30
8797,606,421.89,2024-11-01
8798,782,36.0,2024-07-02
8799,1528,358.62,2024-04-19
8800,1122,350.09,2024-08-04
8801,52,458.91,2024-04-25
8802,2523,91.06,2024-04-18
8803,1987,287.96,2024-10-05
8804,2858,276.9,2024-02-10
8805,350,27.14,2024-03-27
8806,1001,322.77,2024-04-02
8807,758,134.47,2024-08-12
8808,1042,172.92,2024-11-10
8809,2278,128.26,2024-09-11
8810,714,37.4,2024-09-30
8811,610,91.65,2024-11-22
8812,1505,111.58,2024-08-11
8813,2623,292.89,2024-07-17
8814,863,76.13,2024-05-15
8815,1436,461.15,2024-04-23
8816,2436,123.58,2024-12-27
8817,655,329.35,2024-09-29
8818,2050,87.21,2024-11-02
8819,2940,399.62,2024-10-12
8820,151,45.04,2024-03-06
8821,1979,371.42,2024-07-06
8822,1371,202.65,2024-06-22
8823,1818,238.1,2024-10-04
8824,753,189.5,2024-02-01
8825,1677,207.0,2024-08-28
8826,1192,12.61,2024-05-15
8827,628,22.81,2024-03-03
8828,2995,399.03,2024-01-29
8829,2727,114.61,2024-07-27
8830,900,307.58,2024-02-09
8831,1891,330.13,2024-06-21
8832,111,352.01,2024-01-02
8833,2228,302.7,2024-09-12
8834,977,318.11,2024-10-31
8835,1435,294.94,2024-08-27
8836,181,464.81,2024-08-28
8837,367,335.65,2024-01-31
8838,1549,182.94,2024-03-08
8839,2222,184.75,2024-08-21
8840,2134,49.01,2024-12-11
8841,2596,495.97,2024-01-10
8842,1707,446.48,2024-02-20
8843,1630,31.1,2024-07-16
8844,1955,432.27,2024-06-20
8845,947,77.83,2024-01-26
8846,431,127.13,2024-07-21
8847,1670,343.58,2024-11-30
8848,658,367.81,2024-04-30
8849,1398,257.82,2024-08-23
8850,264,484.19,2024-04-17
8851,169,249.91,2024-03-31
8852,317,136.6,2024-01-30
8853,2452,14.44,2024-07-17
8854,213,434.98,2024-08-16
8855,1592,203.7,2024-05-22
8856,634,393.44,2024-03-20
8857,1922,389.19,2024-05-02
8858,1385,31.35,2024-08-22
8859,672,412.57,2024-03-24
8860,2171,151.68,2024-04-22
8861,1046,422.2,2024-12-23
8862,2601,251.16,2024-12-05
8863,877,299.88,2024-11-21
8864,394,59.67,2024-12-29
8865,1959,195.85,2024-04-13
8866,2605,485.74,2024-05-27
8867,2309,463.69,2024-07-15
8868,2572,497.16,2024-11-04
8869,1769,260.01,2024-07-21
8870,233,410.95,2024-05-09
8871,288,232.97,2024-06-06
8872,2424,471.29,2024-05-15
8873,2984,493.14,2024-10-22
8874,1810,440.12,2024-05-15
8875,714,314.37,2024-05-24
8876,832,494.59,2024-08-18
8877,87,492.03,2024-04-08
8878,2945,242.79,2024-01-30
8879,1909,158.85,2024-07-15
8880,2741,101.84,2024-03-04
8881,2218,341.74,2024-02-05
8882,1253,27.05,2024-03-19
8883,1235,384.28,2024-06-25
8884,493,35.15,2024-03-21
8885,1937,140.03,2024-07-23
8886,1982,254.02,2024-01-24
8887,1564,57.74,2024-04-16
8888,22,27.79,2024-08-27
8889,32,245.1,2024-05-11
8890,345,444.51,2024-08-26
8891,1904,210.07,2024-04-19
8892,1161,108.14,2024-03-17
8893,484,210.09,2024-05-16
8894,1829,364.09,2024-10-08
8895,2625,30.27,2024-10-29
8896,1885,25.07,2024-08-21
8897,1615,236.76,2024-06-13
8898,316,341.58,2024-04-16
8899,767,310.74,2024-09-23
8900,925,322.53,2024-05-02
8901,1877,91.2,2024-03-23
8902,1087,273.98,2024-10-05
8903,2636,195.18,2024-06-23
8904,2330,64.14,2024-11-13
8905,35,72.75,2024-11-27
8906,1614,326.22,2024-02-08
8907,375,479.04,2024-11-11
8908,1287,62.09,2024-04-19
8909,1987,252.5,2024-11-30
8910,2101,131.48,2024-10-18
8911,809,147.99,2024-03-17
8912,516,119.98,2024-11-23
8913,514,277.39,2024-12-09
8914,2339,37.79,2024-06-07
8915,929,373.82,2024-06-16
8916,485,307.3,2024-02-29
8917,1897,198.57,2024-12-14
8918,2701,116.75,2024-08-22
8919,1139,272.8,2024-02-06
8920,2823,478.02,2024-09-07
8921,124,356.97,2024-03-01
8922,1903,146.88,2024-05-25
8923,1627,374.03,2024-11-05
8924,1585,256.98,2024-10-13
8925,273,33.53,2024-03-19
8926,665,312.59,2024-06-13
8927,1406,124.61,2024-12-05
8928,2039,210.73,2024-12-13
8929,1245,244.45,2024-03-08
8930,1797,401.66,2024-07-28
8931,199,294.23,2024-12-17
8932,2131,176.65,2024-03-27
8933,2977,332.05,2024-03-02
8934,1527,104.13,2024-03-19
8935,1331,413.17,2024-08-23
8936,378,108.7,2024-09-19
8937,1662,283.68,2024-06-07
8938,983,110.51,2024-09-11
8939,347,169.53,2024-12-17
8940,2079,217.02,2024-02-09
8941,1384,190.04,2024-03-18
8942,2600,467.59,2024-12-04
8943,1345,119.51,2024-06-26
8944,2324,98.27,2024-03-20
8945,745,263.59,2024-07-11
8946,2466,474.97,2024-01-25
8947,833,256.63,2024-05-15
8948,1824,480.09,2024-10-21
8949,1174,103.27,2024-06-08
8950,733,15.03,2024-09-20
8951,429,158.44,2024-05-20
8952,2299,322.72,2024-07-13
8953,2059,300.1,2024-07-12
8954,2465,128.44,2024-12-30
8955,2598,334.17,2024-01-04
8956,577,416.82,2024-10-05
8957,550,346.73,2024-10-16
8958,767,366.65,2024-11-22
8959,457,160.73,2024-04-03
8960,1293,269.31,2024-07-04
8961,944,30.93,2024-11-24
8962,2292,185.95,2024-10-01
8963,280,409.7,2024-05-16
8964,804,397.15,2024-01-23
8965,1133,470.99,2024-07-21
8966,2497,484.69,2024-01-13
8967,99,486.61,2024-11-23
8968,1579,87.12,2024-12-31
8969,852,69.11,2024-10-01
8970,1128,438.79,2024-01-05
8971,627,197.74,2024-05-29
8972,46,185.02,2024-09-17
8973,574,271.5,2024-12-01
8974,626,231.19,2024-10-08
8975,1222,119.29,2024-04-26
8976,2812,423.86,2024-03-20
8977,2153,455.54,2024-05-04
8978,29,376.28,2024-10-31
8979,169,33.56,2024-05-19
8980,1551,67.78,2024-12-17
8981,634,179.55,2024-04-09
8982,869,282.79,2024-04-01
8983,888,308.66,2024-05-03
8984,2505,59.0,2024-09-03
8985,2491,480.52,2024-08-23
8986,1361,269.49,2024-01-04
8987,796,221.56,2024-12-24
8988,2447,103.65,2024-12-24
8989,2234,475.91,2024-04-02
8990,2346,229.22,2024-10-07
8991,2889,67.71,2024-08-14
8992,2579,311.04,2024-05-31
8993,1479,181.57,2024-07-02
8994,2014,405.92,2024-10-01
8995,2690,277.28,2024-10-05
8996,658,61.79,2024-12-16
8997,245,377.8,2024-03-23
8998,1018,159.29,2024-04-05
8999,136,210.04,2024-07-23
9000,1748,390.07,2024-02-15
9001,1161,62.16,2024-05-25
9002,205,489.11,2024-07-07
9003,884,354.02,2024-03-11
9004,1884,104.37,2024-02-14
9005,556,38.48,2024-08-03
9006,2108,276.82,2024-04-30
9007,2297,195.84,2024-01-17
9008,1439,24.46,2024-11-24
9009,885,308.52,2024-10-16
9010,2686,161.29,2024-04-08
9011,983,167.77,2024-02-19
9012,2445,89.46,2024-05-18
9013,2093,78.79,2024-12-09
9014,2050,80.73,2024-06-18
9015,1186,444.17,2024-04-03
9016,1221,271.21,2024-07-31
9017,706,240.02,2024-02-04
9018,2607,355.19,2024-02-28
9019,2274,166.69,2024-05-19
9020,1026,412.89,2024-01-12
9021,1992,106.63,2024-01-28
9022,1317,403.31,2024-08-08
9023,119,37.46,2024-06-22
9024,598,86.85,2024-12-30
9025,1855,447.4,2024-10-22
9026,2616,63.41,2024-12-20
9027,2990,130.32,2024-10-11
9028,2623,30.92,2024-05-07
9029,8,303.35,2024-05-23
9030,1909,170.58,2024-09-12
9031,2283,320.41,2024-10-28
9032,427,52.03,2024-08-07
9033,2650,203.6,2024-07-11
9034,1640,192.12,2024-10-11
9035,2327,273.05,2024-02-21
9036,2960,154.57,2024-02-09
9037,2901,492.53,2024-01-06
9038,1786,164.85,2024-10-09
9039,640,351.22,2024-06-13
9040,2408,189.49,2024-09-19
9041,1204,271.48,2024-03-17
9042,605,121.07,2024-06-24
9043,2260,94.67,2024-08-23
9044,2764,486.47,2024-05-21
9045,2597,275.06,2024-11-30
9046,2266,235.8,2024-09-11
9047,146,324.37,2024-06-25
9048,2689,119.49,2024-07-14
9049,1677,412.77,2024-08-29
9050,1057,131.64,2024-08-23
9051,2459,275.84,2024-04-16
9052,1458,72.32,2024-07-31
9053,1395,291.54,2024-03-25
9054,1608,246.65,2024-11-08
9055,1724,147.52,2024-05-21
9056,1074,160.69,2024-11-17
9057,2370,14.81,2024-03-15
9058,1523,23.39,2024-06-13
9059,536,304.42,2024-03-18
9060,2117,362.0,2024-07-07
9061,2964,277.98,2024-12-05
9062,761,50.14,2024-08-14
